word	root	lemma	stem
مال	مول	مال	مال
مال	مول	مال	مال
بمال	مول	مال	مال
وأموالهم	مول	مال	أموال
أموالكم	مول	مال	أموال
أموالنا	مول	مال	أموال
وأموالهم	مول	مال	أموال
مال	مول	مال	مال
ماليه	مول	مال	مال
ماله	مول	مال	مال
مالك	ملك	مالك	مالك
مالك	ملك	مالك	مالك
مالكون	ملك	مالك	مالكون
يامالك	ملك	مالك2	مالك
فمالون	ملء	مالون	مالون
مانعتهم	منع	مانعت	مانعت
الماهدون	مهد	ماهد	ماهدون
مباركا	برك	مبارك	مباركا
مبارك	برك	مبارك	مبارك
مبارك	برك	مبارك	مبارك
مباركا	برك	مبارك	مباركا
مبارك	برك	مبارك	مبارك
مباركا	برك	مبارك	مباركا
مباركة	برك	مباركة	مباركة
مباركة	برك	مباركة	مباركة
المباركة	برك	مباركة	مباركة
مبتليكم	بلو	مبتلي	مبتلي
لمبتلين	بلو	مبتلي	مبتلين
المبثوث	بثث	مبثوث	مبثوث
مبثوثة	بثث	مبثوثة	مبثوثة
مبدل	بدل	مبدل	مبدل
مبديه	بدو	مبدي	مبدي
المبذرين	بذر	مبذر	مبذرين
مبرءون	برء	مبرئ	مبرءون
مبرمون	برم	مبرم	مبرمون
مبسوطتان	بسط	مبسوطتان	مبسوطتان
مبشرين	بشر	مبشر	مبشرين
مبشرين	بشر	مبشر	مبشرين
مبشرا	بشر	مبشر	مبشرا
ومبشرا	بشر	مبشر	مبشرا
مبشرات	بشر	مبشرة	مبشرات
مبصرون	بصر	مبصر	مبصرون
مبصرا	بصر	مبصر	مبصرا
مبصرة	بصر	مبصرة	مبصرة
المبطلون	بطل	مبطل	مبطلون
مبطلون	بطل	مبطل	مبطلون
مبعدون	بعد	مبعد	مبعدون
بمبعوثين	بعث	مبعوث	مبعوثين
مبعوثون	بعث	مبعوث	مبعوثون
لمبعوثون	بعث	مبعوث	مبعوثون
مبلسون	بلس	مبلس	مبلسون
مبلسون	بلس	مبلس	مبلسون
لمبلسين	بلس	مبلس	مبلسين
مبلغهم	بلغ	مبلغ	مبلغ
مبنية	بني	مبنية	مبنية
مبوأ	بوء	مبوأ	مبوأ
مبين	بين	مبين	مبين
مبين	بين	مبين	مبين
مبينا	بين	مبين	مبينا
المبين	بين	مبين	مبين
المبين	بين	مبين	مبين
مبين	بين	مبين	مبين
مبين	بين	مبين	مبين
مبينات	بين	مبينة	مبينات
مبينات	بين	مبينة	مبينات
مبينة	بين	مبينة	مبينة
متابپRأ	توب	متاب	متاب
متابا	توب	متاب	متابا
ومتاع	متع	متاع	متاع
متاعا	متع	متاع	متاعا
متاعا	متع	متاع	متاعا
متاع	متع	متاع	متاع
متاع	متع	متاع	متاع
وأمتعتكم	متع	متاع	أمتعت
متاع	متع	متاع	متاع
متاعنا	متع	متاع	متاع
متاعهم	متع	متاع	متاع
متاعنا	متع	متاع	متاع
متاع	متع	متاع	متاع
ومتاعا	متع	متاع	متاعا
فمتاع	متع	متاع	متاع
متاع	متع	متاع	متاع
متبر	تبر	متبر	متبر
متبرجات	برج	متبرجة	متبرجات
متبعون	تبع	متبع	متبعون
متتابعين	تبع	متتابع	متتابعين
متجانف	جنف	متجانف	متجانف
متجاورات	جور	متجاور	متجاورات
متحرفا	حرف	متحرف	متحرفا
متحيزا	حوز	متحيز	متحيزا
متخذات	ءخذ	متخذ	متخذات
متخذى	ءخذ	متخذ	متخذى
متخذ	ءخذ	متخذ	متخذ
متراكبا	ركب	متراكب	متراكبا
متربة	ترب	متربة	متربة
متربصون	ربص	متربص	متربصون
متربص	ربص	متربص	متربص
المتربصين	ربص	متربص	متربصين
والمتردية	ردي	متردية	متردية
مترفيها	ترف	مترف	مترفي
مترفيهم	ترف	مترف	مترفي
مترفوها	ترف	مترف	مترفو
مترفين	ترف	مترف	مترفين
متشابها	شبه	متشابه	متشابها
متشابهات	شبه	متشابه	متشابهات
متشابه	شبه	متشابه	متشابه
متشابها	شبه	متشابه	متشابها
متشاكسون	شكس	متشاكس	متشاكسون
متصدعا	صدع	متصدع	متصدعا
والمتصدقات	صدق	متصدق	متصدقات
المتصدقين	صدق	متصدق	متصدقين
والمتصدقين	صدق	متصدق	متصدقين
المتطهرين	طهر	متطهر	متطهرين
فأمتعه	متع	متع	أمتع
ومتعوهن	متع	متع	متع
ومتعناهم	متع	متع	متع
يمتعكم	متع	متع	يمتع
سنمتعهم	متع	متع	نمتع
متعنا	متع	متع	متع
متعتهم	متع	متع	متع
متعناهم	متع	متع	متع
يمتعون	متع	متع	يمتع
متعناه	متع	متع	متع
نمتعهم	متع	متع	نمتع
تمتعون	متع	متع	تمتع
أمتعكن	متع	متع	أمتع
فمتعوهن	متع	متع	متع
فمتعناهم	متع	متع	متع
متعت	متع	متع	متع
المتعال	علو	متعال	متعال
متعمدا	عمد	متعمد	متعمدا
متفرقة	فرق	متفرقة	متفرقة
متفرقون	فرق	متفرق	متفرقون
متقابلين	قبل	متقابل	متقابلين
متقابلين	قبل	متقابل	متقابلين
متقلبكم	قلب	متقلب	متقلب
للمتقين	وقي	متقي	متقين
المتقون	وقي	متقي	متقون
المتقين	وقي	متقي	متقين
بالمتقين	وقي	متقي	متقين
للمتقين	وقي	متقي	متقين
متكا	وكء	متك	متكا
المتكبرين	كبر	متكبر	متكبرين
للمتكبرين	كبر	متكبر	متكبرين
متكبر	كبر	متكبر	متكبر
المتكبر	كبر	متكبر	متكبر
المتكلفين	كلف	متكلف	متكلفين
متكين	وكء	متكي	متكين
متكون	وكء	متكي	متكون
متكين	وكء	متكي	متكين
المتلقيان	لقي	متلقيان	متلقيان
متم	تمم	متم	متم
المتنافسون	نفس	متنافس	متنافسون
للمتوسمين	وسم	متوسم	متوسمين
متوفيك	وفي	متوفي	متوفي
المتوكلين	وكل	متوكل	متوكلين
المتوكلون	وكل	متوكل	متوكلون
متى		متى	متى
متين	متن	متين	متين
المتين	متن	متين	متين
مثابة	ثوب	مثابة	مثابة
المثانى	ثني	مثانى	مثانى
مثانى	ثني	مثانى	مثانى
مثبورا	ثبر	مثبور	مثبورا
مثقال	ثقل	مثقال	مثقال
مثقال	ثقل	مثقال	مثقال
مثقال	ثقل	مثقال	مثقال
مثقلة	ثقل	مثقلة	مثقلة
مثقلون	ثقل	مثقل	مثقلون
مثلهم	مثل	مثل	مثل
كمثل	مثل	مثل	مثل
مثله	مثل	مثل	مثل
مثلا	مثل	مثل	مثلا
مثلها	مثل	مثل	مثل
مثل	مثل	مثل	مثل
مثل	مثل	مثل	مثل
بمثل	مثل	مثل	مثل
ومثل	مثل	مثل	مثل
مثل	مثل	مثل	مثل
مثل	مثل	مثل	مثل
فمثله	مثل	مثل	مثل
مثليهم	مثل	مثل	مثلي
مثل	مثل	مثل	مثل
مثل	مثل	مثل	مثل
مثله	مثل	مثل	مثل
مثليها	مثل	مثل	مثلي
مثلهم	مثل	مثل	مثل
ومثله	مثل	مثل	مثل
مثل	مثل	مثل	مثل
أمثالكم	مثل	مثل	أمثال
مثله	مثل	مثل	مثل
أمثالها	مثل	مثل	أمثال
مثلها	مثل	مثل	مثل
أمثالكم	مثل	مثل	أمثال
بمثلها	مثل	مثل	مثل
مثلنا	مثل	مثل	مثل
الأمثال	مثل	مثل	أمثال
مثلنا	مثل	مثل	مثل
مثلكم	مثل	مثل	مثل
المثل	مثل	مثل	مثل
بمثله	مثل	مثل	مثل
مثل	مثل	مثل	مثل
مثلهم	مثل	مثل	مثل
مثلا	مثل	مثل	مثلا
مثل	مثل	مثل	مثل
ومثلهم	مثل	مثل	مثل
مثل	مثل	مثل	مثل
مثلكم	مثل	مثل	مثل
مثلنا	مثل	مثل	مثل
لمثله	مثل	مثل	مثل
ومثلا	مثل	مثل	مثلا
الأمثال	مثل	مثل	أمثال
بمثل	مثل	مثل	مثل
الأمثال	مثل	مثل	أمثال
مثلهم	مثل	مثل	مثل
لمثل	مثل	مثل	مثل
كمثله	مثل	مثل	مثل
مثلها	مثل	مثل	مثل
مثله	مثل	مثل	مثل
أمثالهم	مثل	مثل	أمثال
أمثالها	مثل	مثل	أمثال
أمثالكم	مثل	مثل	أمثال
ومثلهم	مثل	مثل	مثل
كأمثال	مثل	مثل	أمثال
أمثالكم	مثل	مثل	أمثال
مثلهن	مثل	مثل	مثل
مثلها	مثل	مثل	مثل
المثلات	مثل	مثلة	مثلات
المثلى	مثل	مثلى	مثلى
مثنى	ثني	مثنى	مثنى
مثنى	ثني	مثنى	مثنى
لمثوبة	ثوب	مثوبة	مثوبة
مثوبة	ثوب	مثوبة	مثوبة
مثوى	ثوي	مثوى	مثوى
مثوىكم	ثوي	مثوى	مثوى
مثوىه	ثوي	مثوى	مثوى
مثواى	ثوي	مثوى	مثوا
مثوى	ثوي	مثوى	مثوى
ومثوىكم	ثوي	مثوى	مثوى
المجالس	جلس	مجالس	مجالس
والمجاهدون	جهد	مجاهد	مجاهدون
المجاهدين	جهد	مجاهد	مجاهدين
مجتمعون	جمع	مجتمع	مجتمعون
مجذوذ	جذذ	مجذوذ	مجذوذ
المجرمين	جرم	مجرم	مجرمين
مجرميها	جرم	مجرم	مجرمي
مجرمين	جرم	مجرم	مجرمين
المجرمون	جرم	مجرم	مجرمون
مجرمين	جرم	مجرم	مجرمين
مجرما	جرم	مجرم	مجرما
للمجرمين	جرم	مجرم	مجرمين
بالمجرمين	جرم	مجرم	مجرمين
مجرمون	جرم	مجرم	مجرمون
كالمجرمين	جرم	مجرم	مجرمين
المجرم	جرم	مجرم	مجرم
مجرىها	جري	مجرى	مجرى
مجمع	جمع	مجمع	مجمع
مجموع	جمع	مجموع	مجموع
لمجموعون	جمع	مجموع	مجموعون
لمجنون	جنن	مجنون	مجنون
مجنون	جنن	مجنون	مجنون
مجنون	جنن	مجنون	مجنون
مجنون	جنن	مجنون	مجنون
مجنون	جنن	مجنون	مجنون
بمجنون	جنن	مجنون	مجنون
والمجوس	مجس	مجوس	مجوس
مجيب	جوب	مجيب	مجيب
المجيبون	جوب	مجيب	مجيبون
مجيد	مجد	مجيد	مجيد
المجيد	مجد	مجيد	مجيد
المجيد	مجد	مجيد	مجيد
محاريب	حرب	محاريب	محاريب
المحال	محل	محال	محال
محبة	حبب	محبة	محبة
محتضر	حضر	محتضر	محتضر
المحتظر	حظر	محتظر	محتظر
لمحجوبون	حجب	محجوب	محجوبون
محجورا	حجر	محجور	محجورا
محدث	حدث	محدث	محدث
محدث	حدث	محدث	محدث
محذورا	حذر	محذور	محذورا
المحراب	حرب	محراب	محراب
المحراب	حرب	محراب	محراب
محررا	حرر	محرر	محررا
محرم	حرم	محرم	محرم
ومحرم	حرم	محرم	محرم
محرما	حرم	محرم	محرما
المحرم	حرم	محرم	محرم
محرمة	حرم	محرمة	محرمة
والمحروم	حرم	محروم	محروم
محرومون	حرم	محروم	محرومون
المحسنين	حسن	محسن	محسنين
محسن	حسن	محسن	محسن
محسنون	حسن	محسن	محسنون
للمحسنين	حسن	محسن	محسنين
للمحسنين	حسن	محسن	محسنين
محسنين	حسن	محسن	محسنين
للمحسنات	حسن	محسن	محسنات
محسورا	حسر	محسور	محسورا
محشورة	حشر	محشورة	محشورة
وليمحص	محص	محص	يمحص
والمحصنات	حصن	محصن	محصنات
المحصنات	حصن	محصن	محصنات
محصنات	حصن	محصن	محصنات
محصنة	حصن	محصنة	محصنة
محصنين	حصن	محصن	محصنين
محصنين	حصن	محصن	محصنين
محضرا	حضر	محضر	محضرا
المحضرين	حضر	محضر	محضرين
محضرون	حضر	محضر	محضرون
محضرون	حضر	محضر	محضرون
لمحضرون	حضر	محضر	محضرون
محظورا	حظر	محظور	محظورا
محفوظا	حفظ	محفوظ	محفوظا
محفوظ	حفظ	محفوظ	محفوظ
يمحق	محق	محق	يمحق
ويمحق	محق	محق	يمحق
محكمات	حكم	محكم	محكمات
محكمة	حكم	محكمة	محكمة
محله	حلل	محل	محل
محلها	حلل	محل	محل
محلقين	حلق	محلق	محلقين
محلى	حلل	محلى	محلى
محمد		محمد	محمد
محمد		محمد	محمد
محمد		محمد	محمد
محمودا	حمد	محمود	محمودا
يمحوا	محو	محو	يمحوا
فمحونا	محو	محو	محو
ويمح	محو	محو	يمح
لمحى	حيي	محى	محى
ومحياى	حيي	محيا	محيا
محياهم	حيي	محيا	محيا
محيصا	حيص	محيص	محيصا
محيص	حيص	محيص	محيص
المحيض	حيض	محيض	محيض
محيط	حوط	محيط	محيط
محيطا	حوط	محيط	محيطا
محيطا	حوط	محيط	محيطا
محيط	حوط	محيط	محيط
محيط	حوط	محيط	محيط
لمحيطة	حوط	محيطة	محيطة
المخاض	مخض	مخاض	مخاض
المخبتين	خبت	مخبت	مخبتين
مختالا	خيل	مختال	مختالا
مختال	خيل	مختال	مختال
مختلفا	خلف	مختلف	مختلفا
مختلفين	خلف	مختلف	مختلفين
مختلف	خلف	مختلف	مختلف
مختلفا	خلف	مختلف	مختلفا
مختلف	خلف	مختلف	مختلف
مختلف	خلف	مختلف	مختلف
مختلفون	خلف	مختلف	مختلفون
مختوم	ختم	مختوم	مختوم
مخذولا	خذل	مخذول	مخذولا
مخرج	خرج	مخرج	مخرج
ومخرج	خرج	مخرج	مخرج
بمخرجين	خرج	مخرج	مخرجين
مخرج	خرج	مخرج	مخرج
مخرجون	خرج	مخرج	مخرجون
المخرجين	خرج	مخرج	مخرجين
لمخرجون	خرج	مخرج	مخرجون
مخرجا	خرج	مخرج	مخرجا
مخزى	خزي	مخزى	مخزى
المخسرين	خسر	مخسر	مخسرين
مخضرة	خضر	مخضرة	مخضرة
مخضود	خضد	مخضود	مخضود
مخلدون	خلد	مخلد	مخلدون
مخلصون	خلص	مخلص	مخلصون
مخلصين	خلص	مخلص	مخلصين
المخلصين	خلص	مخلص	مخلصين
مخلصا	خلص	مخلص	مخلصا
مخلصا	خلص	مخلص	مخلصا
مخلف	خلف	مخلف	مخلف
المخلفون	خلف	مخلف	مخلفون
للمخلفين	خلف	مخلف	مخلفين
مخلقة	خلق	مخلقة	مخلقة
مخلقة	خلق	مخلقة	مخلقة
مخمصة	خمص	مخمصة	مخمصة
مخمصة	خمص	مخمصة	مخمصة
ويمدهم	مدد	مد	يمد
يمدونهم	مدد	مد	يمد
مد	مدد	مد	مد
مددناها	مدد	مد	مدد
تمدن	مدد	مد	تمد
فليمدد	مدد	مد	يمدد
مدا	مدد	مد	مدا
ونمد	مدد	مد	نمد
يمده	مدد	مد	يمد
مدت	مدد	مد	مدت
المدائن	مدن	مدائن	مدائن
مدادا	مدد	مداد	مدادا
مدبرين	دبر	مدبر	مدبرين
مدبرين	دبر	مدبر	مدبرين
مدبرا	دبر	مدبر	مدبرا
فالمدبرات	دبر	مدبر	مدبرات
مدتهم	مدد	مدت	مدت
المدثر	دثر	مدثر	مدثر
المدحضين	دحض	مدحض	مدحضين
مدحورا	دحر	مدحور	مدحورا
مدخلا	دخل	مدخل	مدخلا
مدخلا	دخل	مدخل	مدخلا
مدخل	دخل	مدخل	مدخل
مددا	مدد	مدد	مددا
مدرارا	درر	مدرار	مدرارا
لمدركون	درك	مدرك	مدركون
مدكر	ذكر	مدكر	مدكر
مدهامتان	دهم	مدهامتان	مدهامتان
مدهنون	دهن	مدهن	مدهنون
مدين		مدين	مدين
لمدين		مدين	مدين
المدينة	مدن	مدينة	مدينة
المدينة	مدن	مدينة	مدينة
لمدينون	دين	مدين	مدينون
مدينين	دين	مدين	مدينين
مذءوما	ذءم	مذءوم	مذءوما
مذبذبين	ذبذب	مذبذب	مذبذبين
مذعنين	ذعن	مذعن	مذعنين
مذكر	ذكر	مذكر	مذكر
مذكورا	ذكر	مذكور	مذكورا
مذموما	ذمم	مذموم	مذموما
مذموم	ذمم	مذموم	مذموم
مر	مرر	مر	مر
فمرت	مرر	مر	مرت
يمرون	مرر	مر	يمر
مروا	مرر	مر	مر
تمر	مرر	مر	تمر
لتمرون	مرر	مر	تمر
المرء	مرء	مرء	مرء
المرء	مرء	مرء	مرء
مراء	مري	مراء	مراء
مرات	مرر	مرات	مرات
المراضع	رضع	مراضع	مراضع
مراغما	رغم	مراغم	مراغما
المرافق	رفق	مرافق	مرافق
مرتان	مرر	مرة	مرتان
مرة	مرر	مرة	مرة
مرة	مرر	مرة	مرة
مرتين	مرر	مرة	مرتين
مرة	مرر	مرة	مرة
مرتين	مرر	مرة	مرتين
مرة	مرر	مرة	مرة
مرتاب	ريب	مرتاب	مرتاب
مرتفقا	رفق	مرتفق	مرتفقا
مرتقبون	رقب	مرتقب	مرتقبون
مرج	مرج	مرج	مرج
والمرجان	مرج	مرجان	مرجان
مرجعكم	رجع	مرجع	مرجع
مرجعهم	رجع	مرجع	مرجع
مرجعكم	رجع	مرجع	مرجع
مرجعهم	رجع	مرجع	مرجع
مرجعهم	رجع	مرجع	مرجع
والمرجفون	رجف	مرجف	مرجفون
مرجوا	رجو	مرجو	مرجوا
المرجومين	رجم	مرجوم	مرجومين
مرجون	رجو	مرجى	مرجون
مرحا	مرح	مرح	مرحا
مرحبا	رحب	مرحب	مرحبا
بالمرحمة	رحم	مرحمة	مرحمة
مردوا	مرد	مرد	مرد
مرد	ردد	مرد	مرد
مردا	ردد	مرد	مردا
مردنا	ردد	مرد	مرد
مرد	ردد	مرد	مرد
مردفين	ردف	مردف	مردفين
مردود	ردد	مردود	مردود
لمردودون	ردد	مردود	مردودون
المرسلين	رسل	مرسل	مرسلين
مرسل	رسل	مرسل	مرسل
مرسلا	رسل	مرسل	مرسلا
المرسلون	رسل	مرسل	مرسلون
مرسلين	رسل	مرسل	مرسلين
